label,lon,lat,urban_elev_m,rural_ref_elev_m,reference_elevation_surplus_m,conventional_SUHI_C,elevation_matched_SUHI_C,reference_elevation_bias_C,correction_uncertainty_C,matched_ref_pixels,trust_flag
9872,11.519880494218407,3.85065346575606,722.7987544260868,699.4745384141545,-23.32421601193232,2.4696452366232613,2.829455687075246,-0.3598104504519845,0.1314588356772997,5613,ok
8524,8.524215507290883,11.988315065023285,475.7352991815823,468.68210716683296,-7.0531920147493565,1.6266822017367488,0.9084411924751236,0.7182410092616253,0.15173099764483422,4430,ok
3383,73.05897391574156,33.62387338350202,520.1533498746475,785.7395457770635,265.5861959024161,2.246204372510558,0.9646204497054568,1.2815839228051011,0.16042481262518576,2371,ok
5921,55.31872544023731,25.20394685212377,8.918781111859127,87.77017402907492,78.85139291721579,-0.7612587753851585,0.0490522348382214,-0.8103110102233799,0.21488175264323534,2638,ok
3386,-7.537090391080345,33.5942283579897,62.23183545842767,146.91629891272711,84.68446345429945,-0.0254315618524749,0.191486532970142,-0.2169180948226169,0.4989548840980748,823,ok
11010,-44.009534248844105,-19.9018221615428,870.0654250998903,823.4529705963454,-46.61245450354488,3.181118773853207,3.83462440577987,-0.653505631926663,0.09062437241366578,3866,ok
9505,-1.615425102238946,6.703229088221294,258.71277964356455,249.30488960517823,-9.407890038386313,1.3265699890410545,3.41049648393021,-2.0839264948891554,0.3405054694047192,6046,ok
10053,32.572646758337704,0.310882816016992,1178.9775717656871,1184.2232949057775,5.2457231400903765,1.3824396310497669,2.0452506902679524,-0.6628110592181855,0.10918789195435141,3618,ok
7563,-69.89868927146307,18.49351942126304,29.89219403326764,37.75627712281926,7.864083089551624,2.2922634809056355,2.22931354110305,0.0629499398025856,0.2533854369762621,2450,ok
5452,80.33993474707097,26.46380382652733,126.53221263624218,121.660657679781,-4.871554956461182,1.4940915118289482,2.2286041534110304,-0.7345126415820822,0.35411313780055764,4273,ok
9885,98.65239269677956,3.599742388825958,25.4569558693292,217.5498277840377,192.0928719147085,3.2576129787775763,2.661823677976461,0.5957893008011155,0.3391322493294983,3055,ok
8883,76.33435184664893,9.994920704075575,10.49596180881992,36.1595307831411,25.66356897432118,0.2671744143980206,1.5726259461653456,-1.305451531767325,0.18840517520095715,888,ok
11379,151.06276236939863,-33.85089910513899,47.62192496529892,216.95934044584257,169.33741548054363,3.1412374121702307,3.6143859068800666,-0.4731484947098359,0.5011685017739967,1824,ok
4959,120.67629957509732,27.919459512822545,23.922069043476043,370.8248700414754,346.9028009979993,3.134870282424618,2.1606013846540755,0.9742688977705428,0.5759891004332534,784,ok
3390,-112.00878739785088,33.4755789969213,380.6657750877221,464.8228320427244,84.15705695500225,1.1330798336771295,2.1546164780286645,-1.021536644351535,0.3100291930291296,2754,ok
7229,-103.36072061346631,20.63712719745049,1583.1734317531173,1573.485084325827,-9.688347427290182,2.2688617067189263,3.587629241815989,-1.318767535097063,0.32058683299423074,2621,ok
4395,-95.46203875529406,29.79986242048658,27.7032222522396,44.84980392958871,17.14658167734911,2.429686053171981,3.098929193635652,-0.6692431404636712,0.22007100860962278,3789,ok
11387,18.58466416624877,-33.958075719722856,50.05258225791716,190.72609826758668,140.67351600966953,4.486265932892593,1.3024622637184464,3.1838036691741465,0.38946392237464655,1435,ok
2192,112.54323534695013,37.85219396912657,815.8462127255722,1167.3812596198693,351.5350468942971,4.006294645702784,1.8504973398127973,2.155797305889987,0.7532494871992579,1001,ok
